GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
'\'(-inf-1056.3]\'','\'(2.4-3.1]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(0.000808-0.001212]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(-inf-0.000584]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000526-0.000701]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.005054-0.005783]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(31.5-36.8]\'','\'(0.000584-0.001091]\'','\'(8.6-9.7]\'','\'(0.00009-0.00018]\'',0.000484
'\'(-inf-1056.3]\'','\'(2.4-3.1]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000107
'\'(-inf-1056.3]\'','\'(2.4-3.1]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(7.5-8.6]\'','\'(0.00009-0.00018]\'',0.000356
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(21.6-24.4]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(-inf-10.3]\'','\'(0.000584-0.001091]\'','\'(-inf-3.1]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(50.4-67.2]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(-inf-39.32145]\'','\'(5.34274-6.99466]\'','\'(26.2-31.5]\'','\'(0.001599-0.002106]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000016
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(27.2-30]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(8.6-9.7]\'','\'(0.00018-0.000271]\'',0.000149
'\'(-inf-1056.3]\'','\'(1.7-2.4]\'','\'(24.4-27.2]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(-inf-0.000584]\'','\'(7.5-8.6]\'','\'(0.00009-0.00018]\'',0.000239
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.000701-0.000876]\'','\'(9-inf)\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(-inf-3.1]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(1.7-2.4]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(-inf-0.000584]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0.000179
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(9-inf)\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(-inf-39.32145]\'','\'(5.34274-6.99466]\'','\'(26.2-31.5]\'','\'(0.001599-0.002106]\'','\'(7.5-8.6]\'','\'(0.000361-0.000451]\'',0.001175
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(21.6-24.4]\'','\'(33.6-50.4]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(-inf-3.1]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(6.99466-8.64658]\'','\'(15.6-20.9]\'','\'(0.002106-0.002613]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0.000012
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(0.000584-0.001091]\'','\'(7.5-8.6]\'','\'(0.00009-0.00018]\'',0.000384
'\'(-inf-1056.3]\'','\'(2.4-3.1]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(0.000302-0.000604]\'','\'(0.000808-0.001212]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.001091-0.001599]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000033
'\'(-inf-1056.3]\'','\'(1.7-2.4]\'','\'(-inf-18.8]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(5-6]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0.000081
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(33.6-50.4]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(0.000808-0.001212]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(31.5-36.8]\'','\'(0.000584-0.001091]\'','\'(8.6-9.7]\'','\'(0.00009-0.00018]\'',0.0003
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000526-0.000701]\'','\'(4-5]\'','\'(0.000302-0.000604]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.002613-0.00312]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(-inf-0.004309]\'','\'(0.000526-0.000701]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(31.5-36.8]\'','\'(0.001091-0.001599]\'','\'(8.6-9.7]\'','\'(-inf-0.00009]\'',0.00007
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(-inf-3.1]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(75.80956-98.85718]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(-inf-3.1]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(21.6-24.4]\'','\'(33.6-50.4]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(3-4]\'','\'(0.000906-0.001208]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(7.5-8.6]\'','\'(-inf-0.00009]\'',0.00033
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.012927-0.017235]\'','\'(0.000175-0.00035]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.001091-0.001599]\'','\'(3.1-4.2]\'','\'(0.00009-0.00018]\'',0.000099
'\'(-inf-1056.3]\'','\'(2.4-3.1]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.001091-0.001599]\'','\'(6.4-7.5]\'','\'(0.000271-0.000361]\'',0.000143
'\'(-inf-1056.3]\'','\'(2.4-3.1]\'','\'(32.8-35.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(100.23285-115.4607]\'','\'(-inf-3.69082]\'','\'(15.6-20.9]\'','\'(-inf-0.000584]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(1.7-2.4]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(6.99466-8.64658]\'','\'(20.9-26.2]\'','\'(0.001091-0.001599]\'','\'(6.4-7.5]\'','\'(0.00009-0.00018]\'',0.000978
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(205.9455-242.72268]\'','\'(0.012927-0.017235]\'','\'(0.000526-0.000701]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.004325-0.005054]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(7.5-8.6]\'','\'(0.00009-0.00018]\'',0.000327
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(0.000808-0.001212]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(3.1-4.2]\'','\'(-inf-0.00009]\'',0.00034
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(27.2-30]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(8.6-9.7]\'','\'(-inf-0.00009]\'',0.000075
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.001599-0.002106]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(30-32.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0.000224
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(75.80956-98.85718]\'','\'(54.5493-69.77715]\'','\'(-inf-3.69082]\'','\'(10.3-15.6]\'','\'(-inf-0.000584]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000161
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.004325-0.005054]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.001091-0.001599]\'','\'(6.4-7.5]\'','\'(0.00009-0.00018]\'',0.001183
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(5-6]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.004325-0.005054]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(-inf-0.000584]\'','\'(6.4-7.5]\'','\'(0.000271-0.000361]\'',0.000203
'\'(-inf-1056.3]\'','\'(3.8-4.5]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(7-8]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.001091-0.001599]\'','\'(7.5-8.6]\'','\'(-inf-0.00009]\'',0.000123
'\'(-inf-1056.3]\'','\'(1.7-2.4]\'','\'(30-32.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.001408-0.002137]\'','\'(-inf-29.71432]\'','\'(100.23285-115.4607]\'','\'(5.34274-6.99466]\'','\'(10.3-15.6]\'','\'(-inf-0.000584]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(2.4-3.1]\'','\'(30-32.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(36.8-42.1]\'','\'(-inf-0.000584]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.008618-0.012927]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000074
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000701-0.000876]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(3.1-4.2]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(52.76194-75.80956]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.001599-0.002106]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(7-8]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.004325-0.005054]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(0.000584-0.001091]\'','\'(8.6-9.7]\'','\'(0.00018-0.000271]\'',0.000564
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(18.8-21.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.004309-0.008618]\'','\'(0.000175-0.00035]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(6.99466-8.64658]\'','\'(10.3-15.6]\'','\'(0.001091-0.001599]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0.000021
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.000175-0.00035]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(0.001091-0.001599]\'','\'(4.2-5.3]\'','\'(0.00009-0.00018]\'',0.000171
'\'(-inf-1056.3]\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(205.9455-242.72268]\'','\'(0.008618-0.012927]\'','\'(0.000701-0.000876]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.002424-0.002829]\'','\'(0.005054-0.005783]\'','\'(-inf-29.71432]\'','\'(-inf-39.32145]\'','\'(3.69082-5.34274]\'','\'(31.5-36.8]\'','\'(0.001599-0.002106]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.005054-0.005783]\'','\'(-inf-29.71432]\'','\'(-inf-39.32145]\'','\'(5.34274-6.99466]\'','\'(26.2-31.5]\'','\'(0.002613-0.00312]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(33.6-50.4]\'','\'(-inf-100002.7]\'','\'(316.27704-353.05422]\'','\'(0.034471-0.03878]\'','\'(-inf-0.000175]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(26.2-31.5]\'','\'(-inf-0.000584]\'','\'(10.8-11.9]\'','\'(-inf-0.00009]\'',0
'\'(-inf-1056.3]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.008618-0.012927]\'','\'(0.000175-0.00035]\'','\'(1-2]\'','\'(0.000302-0.000604]\'','\'(0.000404-0.000808]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
