quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
'\'(-inf-1.1]\'',CSCO,2/11/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(875950723.8-1020322702.6]\'','\'(-inf--12.892387]\'','\'(288.524714-inf)\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.320856
'\'(-inf-1.1]\'',CSCO,2/18/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(875950723.8-1020322702.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.318302
'\'(-inf-1.1]\'',CSCO,2/25/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.321888
'\'(-inf-1.1]\'',CSCO,3/4/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.326087
'\'(-inf-1.1]\'',CSCO,3/11/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-5.300848--2.770335]\'','\'(-inf-33.6]\'',0.334262
'\'(-inf-1.1]\'',CSCO,3/18/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(442834787.4-587206766.2]\'','\'(-5.300848--2.770335]\'','\'(16.335245-55.219454]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.350058
'\'(-inf-1.1]\'',CSCO,3/25/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(442834787.4-587206766.2]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.347222
'\'(-inf-1.1]\'',CVX,1/7/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(92.53-108.932]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.78956
'\'(-inf-1.1]\'',CVX,1/14/2011,'\'(75.198-91.35]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.775611
'\'(-inf-1.1]\'',CVX,1/21/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.767754
'\'(-inf-1.1]\'',CVX,1/28/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.771126
'\'(-inf-1.1]\'',CVX,2/4/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.741427
'\'(-inf-1.1]\'',CVX,2/11/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.746501
'\'(-inf-1.1]\'',CVX,2/18/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',0.739465
'\'(-inf-1.1]\'',CVX,2/25/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(94.103664-132.987874]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.714985
'\'(-inf-1.1]\'',CVX,3/4/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-5.300848--2.770335]\'','\'(67.2-100.8]\'',0.703614
'\'(-inf-1.1]\'',CVX,3/11/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(-5.300848--2.770335]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',0.730511
'\'(-inf-1.1]\'',CVX,3/18/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(90.55-106.556]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(2.290691-4.821204]\'','\'(33.6-67.2]\'',0.710117
'\'(-inf-1.1]\'',CVX,3/25/2011,'\'(91.35-107.502]\'','\'(92.24-108.5]\'','\'(89.11-104.852]\'','\'(106.556-122.562]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(91.315-107.474]\'','\'(92.53-108.932]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.683649
'\'(-inf-1.1]\'',DD,1/7/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(2.290691-4.821204]\'','\'(33.6-67.2]\'',0.823955
'\'(-inf-1.1]\'',DD,1/14/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.823293
'\'(-inf-1.1]\'',DD,1/21/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.847983
'\'(-inf-1.1]\'',DD,1/28/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.815271
'\'(-inf-1.1]\'',DD,2/4/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.780506
'\'(-inf-1.1]\'',DD,2/11/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.751191
'\'(-inf-1.1]\'',DD,2/18/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.732404
'\'(-inf-1.1]\'',DD,2/25/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.758276
'\'(-inf-1.1]\'',DD,3/4/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.761092
'\'(-inf-1.1]\'',DD,3/11/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.775047
'\'(-inf-1.1]\'',DD,3/18/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.773731
'\'(-inf-1.1]\'',DD,3/25/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.757856
'\'(-inf-1.1]\'',DIS,1/7/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(302.4-inf)\'',1.01394
'\'(-inf-1.1]\'',DIS,1/14/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(302.4-inf)\'',1.01807
'\'(-inf-1.1]\'',DIS,1/21/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(302.4-inf)\'',1.00654
'\'(-inf-1.1]\'',DIS,1/28/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(2.290691-4.821204]\'','\'(302.4-inf)\'',1.0296
'\'(-inf-1.1]\'',DIS,2/4/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(43.324-59.726]\'','\'(4.821204-7.351717]\'','\'(302.4-inf)\'',0.98256
'\'(-inf-1.1]\'',DIS,2/11/2011,'\'(26.742-42.894]\'','\'(43.46-59.72]\'','\'(26.142-41.884]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(4.821204-7.351717]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-0.239822-2.290691]\'','\'(268.8-302.4]\'',0.921447
'\'(-inf-1.1]\'',DIS,2/18/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(268.8-302.4]\'',0.918274
'\'(-inf-1.1]\'',DIS,2/25/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-0.239822-2.290691]\'','\'(268.8-302.4]\'',0.931315
'\'(-inf-1.1]\'',DIS,3/4/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(268.8-302.4]\'',0.918484
'\'(-inf-1.1]\'',DIS,3/11/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-5.300848--2.770335]\'','\'(268.8-302.4]\'',0.931749
'\'(-inf-1.1]\'',DIS,3/18/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-5.300848--2.770335]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(2.290691-4.821204]\'','\'(235.2-268.8]\'',0.970167
'\'(-inf-1.1]\'',DIS,3/25/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(235.2-268.8]\'',0.930882
'\'(-inf-1.1]\'',GE,1/7/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.759631
'\'(-inf-1.1]\'',GE,1/14/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.74389
'\'(-inf-1.1]\'',GE,1/21/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(442834787.4-587206766.2]\'','\'(2.290691-4.821204]\'','\'(94.103664-132.987874]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.70922
'\'(-inf-1.1]\'',GE,1/28/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(442834787.4-587206766.2]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.693069
'\'(-inf-1.1]\'',GE,2/4/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.680934
'\'(-inf-1.1]\'',GE,2/11/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.656353
'\'(-inf-1.1]\'',GE,2/18/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(100.8-134.4]\'',0.652985
'\'(-inf-1.1]\'',GE,2/25/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(55.219454-94.103664]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(100.8-134.4]\'',0.67243
'\'(-inf-1.1]\'',GE,3/4/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(100.8-134.4]\'',0.687285
'\'(-inf-1.1]\'',GE,3/11/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(298462808.6-442834787.4]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-5.300848--2.770335]\'','\'(67.2-100.8]\'',0.687623
'\'(-inf-1.1]\'',GE,3/18/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(442834787.4-587206766.2]\'','\'(-5.300848--2.770335]\'','\'(55.219454-94.103664]\'','\'(298462808.6-442834787.4]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.727273
'\'(-inf-1.1]\'',GE,3/25/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(442834787.4-587206766.2]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',0.708861
'\'(-inf-1.1]\'',HD,1/7/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(4.821204-7.351717]\'','\'(33.6-67.2]\'',0.727167
'\'(-inf-1.1]\'',HD,1/14/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(4.821204-7.351717]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.696573
'\'(-inf-1.1]\'',HD,1/21/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.684744
'\'(-inf-1.1]\'',HD,1/28/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.681199
'\'(-inf-1.1]\'',HD,2/4/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.679348
'\'(-inf-1.1]\'',HD,2/11/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.667022
'\'(-inf-1.1]\'',HD,2/18/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-7.831361--5.300848]\'','\'(-inf-33.6]\'',0.649688
'\'(-inf-1.1]\'',HD,2/25/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-7.831361--5.300848]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.674218
'\'(-inf-1.1]\'',HD,3/4/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.671682
'\'(-inf-1.1]\'',HD,3/11/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.673129
