date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1/6/2015,Quarter1,'finishing ',Tuesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.899167
1/6/2015,Quarter1,'finishing ',Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.888687
1/6/2015,Quarter1,'finishing ',Tuesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.858144
1/6/2015,Quarter1,sweing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850502
1/6/2015,Quarter1,sweing,Tuesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850502
1/6/2015,Quarter1,'finishing ',Tuesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.80964
1/6/2015,Quarter1,'finishing ',Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.805909
1/6/2015,Quarter1,sweing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800594
1/6/2015,Quarter1,sweing,Tuesday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800594
1/6/2015,Quarter1,sweing,Tuesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800274
1/6/2015,Quarter1,sweing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800141
1/6/2015,Quarter1,sweing,Tuesday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800129
1/6/2015,Quarter1,sweing,Tuesday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800129
1/6/2015,Quarter1,sweing,Tuesday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800077
1/6/2015,Quarter1,sweing,Tuesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750545
1/6/2015,Quarter1,sweing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750058
1/6/2015,Quarter1,'finishing ',Tuesday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.681061
1/6/2015,Quarter1,sweing,Tuesday,'\'(4.3-5.4]\'','\'(0.581-0.654]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.649983
1/6/2015,Quarter1,'finishing ',Tuesday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.61625
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.95142
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.88053
1/7/2015,Quarter1,sweing,Wednesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850502
1/7/2015,Quarter1,sweing,Wednesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850502
1/7/2015,Quarter1,sweing,Wednesday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850137
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.83
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.827187
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.813371
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.805909
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.80464
1/7/2015,Quarter1,sweing,Wednesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800594
1/7/2015,Quarter1,sweing,Wednesday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800594
1/7/2015,Quarter1,sweing,Wednesday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800344
1/7/2015,Quarter1,sweing,Wednesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800274
1/7/2015,Quarter1,sweing,Wednesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800247
1/7/2015,Quarter1,sweing,Wednesday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800129
1/7/2015,Quarter1,sweing,Wednesday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.8
1/7/2015,Quarter1,sweing,Wednesday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700481
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.681061
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.666515
1/7/2015,Quarter1,sweing,Wednesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.41212
1/7/2015,Quarter1,'finishing ',Wednesday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.330114
1/8/2015,Quarter2,'finishing ',Thursday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.947689
1/8/2015,Quarter2,'finishing ',Thursday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.919905
1/8/2015,Quarter2,sweing,Thursday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900216
1/8/2015,Quarter2,'finishing ',Thursday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.891723
1/8/2015,Quarter2,sweing,Thursday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850502
1/8/2015,Quarter2,sweing,Thursday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850182
1/8/2015,Quarter2,sweing,Thursday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850137
1/8/2015,Quarter2,sweing,Thursday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850137
1/8/2015,Quarter2,'finishing ',Thursday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.835758
1/8/2015,Quarter2,'finishing ',Thursday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.821354
1/8/2015,Quarter2,sweing,Thursday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800497
1/8/2015,Quarter2,sweing,Thursday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800274
1/8/2015,Quarter2,sweing,Thursday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(12960-15552]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800107
1/8/2015,Quarter2,sweing,Thursday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(12960-15552]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800025
1/8/2015,Quarter2,sweing,Thursday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.8
1/8/2015,Quarter2,'finishing ',Thursday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.779792
1/8/2015,Quarter2,'finishing ',Thursday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.735985
1/8/2015,Quarter2,'finishing ',Thursday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.712626
1/8/2015,Quarter2,'finishing ',Thursday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.681061
1/8/2015,Quarter2,'finishing ',Thursday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.515606
1/8/2015,Quarter2,sweing,Thursday,'\'(10.9-inf)\'','\'(0.289-0.362]\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(23328-inf)\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.349951
1/8/2015,Quarter2,sweing,Thursday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(39.062-44.228]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.233705
1/10/2015,Quarter2,'finishing ',Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.985
1/10/2015,Quarter2,'finishing ',Saturday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.93034
1/10/2015,Quarter2,'finishing ',Saturday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.91159
1/10/2015,Quarter2,'finishing ',Saturday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.858144
1/10/2015,Quarter2,sweing,Saturday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.851174
1/10/2015,Quarter2,sweing,Saturday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850137
1/10/2015,Quarter2,sweing,Saturday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850137
1/10/2015,Quarter2,'finishing ',Saturday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.846951
1/10/2015,Quarter2,'finishing ',Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.817424
1/10/2015,Quarter2,'finishing ',Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.817102
1/10/2015,Quarter2,sweing,Saturday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.801028
1/10/2015,Quarter2,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800594
1/10/2015,Quarter2,sweing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800346
1/10/2015,Quarter2,sweing,Saturday,'\'(5.4-6.5]\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800344
1/10/2015,Quarter2,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800117
1/10/2015,Quarter2,sweing,Saturday,'\'(9.8-10.9]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(10368-12960]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.8
1/10/2015,Quarter2,sweing,Saturday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750098
1/10/2015,Quarter2,sweing,Saturday,'\'(10.9-inf)\'','\'(0.435-0.508]\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.673245
1/10/2015,Quarter2,'finishing ',Saturday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.670076
1/10/2015,Quarter2,'finishing ',Saturday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.628883
1/10/2015,Quarter2,sweing,Saturday,'\'(4.3-5.4]\'','\'(0.435-0.508]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.388008
1/10/2015,Quarter2,'finishing ',Saturday,'\'(4.3-5.4]\'','\'(0.435-0.508]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.337973
