school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,'\'(-inf-15.7]\'',U,LE3,A,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',other,other,other,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',13
GP,F,'\'(15.7-16.4]\'',U,GT3,A,'\'(1.6-2]\'','\'(0.8-1.2]\'',other,other,other,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,yes,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',12
GP,F,'\'(-inf-15.7]\'',U,GT3,A,'\'(3.6-inf)\'','\'(2.8-3.2]\'',services,services,reputation,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',15
GP,M,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,health,reputation,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,no,no,'\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(6.4-9.6]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',16
GP,M,'\'(-inf-15.7]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',other,at_home,home,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,yes,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(11.4-13.3]\'',14
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(1.6-2]\'',services,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(15.2-17.1]\'','\'(13.3-15.2]\'',16
GP,F,'\'(15.7-16.4]\'',R,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',health,teacher,other,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,no,no,'\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(15.2-17.1]\'','\'(15.2-17.1]\'',16
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',services,services,course,father,'\'(3.7-inf)\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',yes,yes,no,yes,no,yes,yes,yes,'\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',16
GP,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(1.6-2]\'',other,services,reputation,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,no,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',10
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',teacher,health,home,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',yes,yes,no,yes,yes,yes,yes,no,'\'(2.6-3]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(13.3-15.2]\'','\'(11.4-13.3]\'',13
GP,F,'\'(-inf-15.7]\'',U,LE3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',services,services,reputation,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,no,no,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',12
GP,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',teacher,services,course,mother,'\'(2.8-3.1]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(15.2-17.1]\'','\'(13.3-15.2]\'',16
GP,M,'\'(-inf-15.7]\'',U,GT3,A,'\'(3.6-inf)\'','\'(3.6-inf)\'',other,services,reputation,mother,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,no,yes,no,yes,yes,yes,'\'(-inf-1.4]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(11.4-13.3]\'',12
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',services,other,course,mother,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',yes,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',10
GP,F,'\'(-inf-15.7]\'',R,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',health,services,reputation,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',11
GP,F,'\'(-inf-15.7]\'',R,LE3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',other,other,reputation,father,'\'(1.9-2.2]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,no,no,no,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(3.2-6.4]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',15
GP,M,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',other,other,reputation,father,'\'(1.9-2.2]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',11
GP,M,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(1.6-2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,no,'\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',10
GP,F,'\'(-inf-15.7]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,reputation,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,yes,no,no,no,yes,yes,yes,'\'(2.6-3]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',11
GP,M,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',other,other,reputation,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,no,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',14
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',other,services,home,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,yes,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',11
GP,M,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',teacher,other,home,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',11
GP,M,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(-inf-0.4]\'',teacher,other,course,mother,'\'(1.9-2.2]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(2.6-3]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',11
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,reputation,mother,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,yes,'\'(4.6-inf)\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',13
GP,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',other,other,home,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(2.7-inf)\'',yes,yes,no,yes,yes,no,yes,no,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',10
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(3.6-inf)\'',at_home,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,no,'\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(12.8-16]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',11
GP,M,'\'(-inf-15.7]\'',U,GT3,T,'\'(1.6-2]\'','\'(2.8-3.2]\'',other,services,course,father,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',yes,yes,no,yes,no,yes,yes,yes,'\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',12
GP,M,'\'(-inf-15.7]\'',U,GT3,T,'\'(1.6-2]\'','\'(2.8-3.2]\'',other,other,home,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',yes,no,no,no,no,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(7.6-9.5]\'',9
GP,F,'\'(-inf-15.7]\'',U,LE3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',services,other,reputation,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',11
GP,M,'\'(-inf-15.7]\'',U,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,services,home,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,yes,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',13
GP,F,'\'(-inf-15.7]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,home,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,no,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',12
GP,F,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',services,services,reputation,father,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',12
GP,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',at_home,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,no,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(3.2-6.4]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',11
GP,F,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(1.6-2]\'',other,other,reputation,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(3.2-6.4]\'','\'(13.3-15.2]\'','\'(13.3-15.2]\'',15
GP,M,'\'(15.7-16.4]\'',U,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,other,reputation,father,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,yes,no,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(3.2-6.4]\'','\'(11.4-13.3]\'','\'(9.5-11.4]\'',11
GP,M,'\'(15.7-16.4]\'',U,LE3,A,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,health,reputation,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,no,no,'\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',10
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',other,other,home,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(7.6-9.5]\'','\'(9.5-11.4]\'',11
GP,F,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',services,other,reputation,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(3.2-6.4]\'','\'(13.3-15.2]\'','\'(11.4-13.3]\'',13
GP,F,'\'(15.7-16.4]\'',U,LE3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',other,other,home,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,yes,no,no,yes,yes,no,no,'\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',12
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(1.6-2]\'',teacher,services,home,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(13.3-15.2]\'',14
GP,M,'\'(-inf-15.7]\'',U,LE3,T,'\'(1.6-2]\'','\'(1.6-2]\'',services,health,reputation,mother,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(9.5-11.4]\'','\'(11.4-13.3]\'',12
GP,F,'\'(-inf-15.7]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',at_home,other,home,mother,'\'(1.9-2.2]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',yes,yes,yes,yes,yes,yes,yes,no,'\'(2.6-3]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.2-6.4]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',13
GP,M,'\'(15.7-16.4]\'',R,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',services,other,reputation,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',yes,yes,yes,yes,no,yes,yes,no,'\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(3.2-6.4]\'','\'(7.6-9.5]\'','\'(9.5-11.4]\'',11
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,no,yes,yes,no,yes,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',12
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',other,other,reputation,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,no,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(3.2-6.4]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',13
GP,F,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(2.8-3.2]\'',other,at_home,course,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',yes,yes,no,no,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',13
GP,M,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',services,services,other,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',yes,yes,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(9.6-12.8]\'','\'(7.6-9.5]\'','\'(7.6-9.5]\'',8
GP,M,'\'(15.7-16.4]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',services,teacher,other,father,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(-inf-3.2]\'','\'(15.2-17.1]\'','\'(15.2-17.1]\'',16
GP,M,'\'(-inf-15.7]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',services,other,course,mother,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,yes,yes,no,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-3.2]\'','\'(11.4-13.3]\'','\'(11.4-13.3]\'',12
GP,F,'\'(-inf-15.7]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',services,other,home,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',yes,yes,no,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(12.8-16]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',10
GP,M,'\'(-inf-15.7]\'',U,GT3,A,'\'(2.8-3.2]\'','\'(3.6-inf)\'',services,other,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-3.2]\'','\'(15.2-17.1]\'','\'(15.2-17.1]\'',16
GP,F,'\'(-inf-15.7]\'',U,GT3,A,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',other,health,reputation,father,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',yes,no,no,no,yes,yes,no,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(9.6-12.8]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',10
GP,F,'\'(-inf-15.7]\'',U,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',other,other,course,mother,'\'(-inf-1.3]\'','\'(3.7-inf)\'','\'(-inf-0.3]\'',yes,yes,no,no,yes,yes,yes,no,'\'(4.6-inf)\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(3.2-6.4]\'','\'(9.5-11.4]\'','\'(9.5-11.4]\'',10
GP,M,'\'(15.7-16.4]\'',U,GT3,T,'\'(2.8-3.2]\'','\'(2.8-3.2]\'',services,other,home,father,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,yes,no,yes,yes,yes,yes,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(3.2-6.4]\'','\'(11.4-13.3]\'','\'(13.3-15.2]\'',14
